epoch,step,train/action_embedding_mean_epoch,train/action_embedding_mean_step,train/base_td_loss_epoch,train/base_td_loss_step,train/c2_base_c_loss_epoch,train/c2_base_c_loss_step,train/first_q_alignment_examples_epoch,train/first_q_alignment_examples_step,train/first_q_alignment_loss_epoch,train/first_q_alignment_loss_step,train/first_q_alignment_top1_agreement_epoch,train/first_q_alignment_top1_agreement_step,train/first_q_alignment_weighted_loss_epoch,train/first_q_alignment_weighted_loss_step,train/first_q_student_score_mean_epoch,train/first_q_student_score_mean_step,train/first_q_student_score_std_epoch,train/first_q_student_score_std_step,train/first_q_teacher_cost_mean_epoch,train/first_q_teacher_cost_mean_step,train/first_q_teacher_cost_std_epoch,train/first_q_teacher_cost_std_step,train/goal_projection_loss_epoch,train/goal_projection_loss_step,train/goal_score_residual_mean_epoch,train/goal_score_residual_mean_step,train/goal_task_fraction_epoch,train/goal_task_fraction_step,train/loss_epoch,train/loss_step,train/method_td_loss_epoch,train/method_td_loss_step,train/random_task_fraction_epoch,train/random_task_fraction_step,train/td_pairs_epoch,train/td_pairs_step,train/td_prediction_mean_epoch,train/td_prediction_mean_step,train/td_target_mean_epoch,train/td_target_mean_step,train/terminal_fraction_epoch,train/terminal_fraction_step,validation/action_embedding_mean,validation/base_td_loss,validation/c2_base_c_loss,validation/first_q_alignment_evaluated,validation/goal_projection_loss,validation/goal_score_residual_mean,validation/goal_task_fraction,validation/loss,validation/method_td_loss,validation/random_task_fraction,validation/td_pairs,validation/td_prediction_mean,validation/td_target_mean,validation/terminal_fraction
0,1299,,-0.2451716661453247,,1168.77783203125,,40954.265625,,8.0,,3.160508155822754,,0.0,,3.160508155822754,,2459.4921875,,173.4180908203125,,242.0361785888672,,137.95230102539062,,39785.48828125,,18.11888885498047,,0.51953125,,40957.42578125,,40957.42578125,,0.48046875,,256.0,,0.20703125,,0.21452224254608154,,0.0078125,,,,,,,,,,,,,,
0,1349,,-0.2750307023525238,,1134.6024169921875,,30831.478515625,,8.0,,3.254667282104492,,0.0,,3.254667282104492,,2294.6455078125,,390.1883850097656,,214.80715942382812,,109.73210906982422,,29696.876953125,,22.94274139404297,,0.49609375,,30834.732421875,,30834.732421875,,0.50390625,,256.0,,0.25390625,,0.2679399251937866,,0.00390625,,,,,,,,,,,,,,
0,1399,,-0.2629467844963074,,1123.2198486328125,,41338.1796875,,8.0,,3.062992572784424,,0.0,,3.062992572784424,,1887.2852783203125,,697.2243041992188,,263.38616943359375,,104.52577209472656,,40214.9609375,,17.608112335205078,,0.52734375,,41341.2421875,,41341.2421875,,0.47265625,,256.0,,0.330078125,,0.30060040950775146,,0.00390625,,,,,,,,,,,,,,
0,1449,,-0.24996358156204224,,872.0833740234375,,3207.62646484375,,8.0,,3.138322353363037,,0.25,,3.138322353363037,,2131.18115234375,,410.7867736816406,,203.04873657226562,,91.10687255859375,,2335.543212890625,,-10.745503425598145,,0.4921875,,3210.764892578125,,3210.764892578125,,0.5078125,,256.0,,0.25390625,,0.27476903796195984,,0.0,,,,,,,,,,,,,,
0,1499,,-0.26107391715049744,,960.5301513671875,,3116.787109375,,8.0,,3.128861904144287,,0.125,,3.128861904144287,,2216.9873046875,,691.540283203125,,224.3824920654297,,141.1992950439453,,2156.257080078125,,-2.9294047355651855,,0.53125,,3119.916015625,,3119.916015625,,0.46875,,256.0,,0.259765625,,0.2047632932662964,,0.0,,,,,,,,,,,,,,
0,1549,,-0.251409649848938,,917.1812744140625,,3638.9248046875,,8.0,,3.141862392425537,,0.0,,3.141862392425537,,2005.525634765625,,522.5419921875,,247.51239013671875,,124.66557312011719,,2721.74365234375,,-11.626875877380371,,0.4921875,,3642.066650390625,,3642.066650390625,,0.5078125,,256.0,,0.39453125,,0.3288046419620514,,0.0,,,,,,,,,,,,,,
0,1599,,-0.269866943359375,,1113.271484375,,3371.777587890625,,8.0,,3.2654409408569336,,0.0,,3.2654409408569336,,2082.23291015625,,496.8948059082031,,291.4493713378906,,111.57775115966797,,2258.506103515625,,-12.01766300201416,,0.49609375,,3375.04296875,,3375.04296875,,0.50390625,,256.0,,0.28125,,0.26601237058639526,,0.0078125,,,,,,,,,,,,,,
0,1649,,-0.257523775100708,,1129.5452880859375,,3617.76025390625,,8.0,,3.2997357845306396,,0.0,,3.2997357845306396,,2383.389892578125,,318.3243713378906,,230.800537109375,,119.78663635253906,,2488.215087890625,,-6.274075031280518,,0.5625,,3621.06005859375,,3621.06005859375,,0.4375,,256.0,,0.310546875,,0.3158590793609619,,0.0078125,,,,,,,,,,,,,,
0,1699,,-0.2707260549068451,,999.1693115234375,,2919.7255859375,,8.0,,3.2131171226501465,,0.0,,3.2131171226501465,,2291.9853515625,,320.0570983886719,,219.14317321777344,,113.13166046142578,,1920.55615234375,,-10.869768142700195,,0.51953125,,2922.938720703125,,2922.938720703125,,0.48046875,,256.0,,0.169921875,,0.2440759390592575,,0.00390625,,,,,,,,,,,,,,
0,1749,,-0.2529289126396179,,1215.625732421875,,43819.69921875,,8.0,,3.1633501052856445,,0.25,,3.1633501052856445,,2213.2001953125,,444.2545166015625,,264.3218688964844,,115.42007446289062,,42604.07421875,,7.863330364227295,,0.4921875,,43822.86328125,,43822.86328125,,0.5078125,,256.0,,0.2578125,,0.19579002261161804,,0.0078125,,,,,,,,,,,,,,
0,1799,,-0.26600387692451477,,856.7445068359375,,3197.14111328125,,8.0,,3.03015398979187,,0.375,,3.03015398979187,,1977.64794921875,,406.81683349609375,,224.15084838867188,,112.0823745727539,,2340.396484375,,-16.662189483642578,,0.45703125,,3200.17138671875,,3200.17138671875,,0.54296875,,256.0,,0.27734375,,0.2677263915538788,,0.00390625,,,,,,,,,,,,,,
0,1849,,-0.26321718096733093,,920.1434936523438,,3827.275146484375,,8.0,,2.9196863174438477,,0.375,,2.9196863174438477,,2394.28857421875,,271.90679931640625,,217.7008514404297,,118.91100311279297,,2907.131591796875,,0.09486010670661926,,0.51953125,,3830.19482421875,,3830.19482421875,,0.48046875,,256.0,,0.322265625,,0.33105558156967163,,0.0,,,,,,,,,,,,,,
0,1899,,-0.25488874316215515,,1162.3614501953125,,3778.49853515625,,8.0,,3.084826946258545,,0.125,,3.084826946258545,,2034.621337890625,,298.96990966796875,,303.39361572265625,,101.61729431152344,,2616.13720703125,,0.9074870347976685,,0.51171875,,3781.583251953125,,3781.583251953125,,0.48828125,,256.0,,0.1923828125,,0.24467864632606506,,0.0078125,,,,,,,,,,,,,,
0,1949,,-0.2594020366668701,,1052.199462890625,,3944.2109375,,8.0,,3.035332679748535,,0.25,,3.035332679748535,,2547.270263671875,,184.86106872558594,,246.578125,,128.49502563476562,,2892.011474609375,,-17.173736572265625,,0.46484375,,3947.246337890625,,3947.246337890625,,0.53515625,,256.0,,0.29296875,,0.2749297618865967,,0.00390625,,,,,,,,,,,,,,
0,1999,,-0.2778029143810272,,960.5178833007812,,4507.20556640625,,8.0,,2.9719886779785156,,0.125,,2.9719886779785156,,2175.275634765625,,381.12115478515625,,230.41668701171875,,115.94554901123047,,3546.6875,,-0.12033887207508087,,0.48828125,,4510.177734375,,4510.177734375,,0.51171875,,256.0,,0.2890625,,0.2686808109283447,,0.0,,,,,,,,,,,,,,
0,2049,,-0.27332091331481934,,1126.309326171875,,37044.25390625,,8.0,,3.071808338165283,,0.125,,3.071808338165283,,2554.43701171875,,237.93516540527344,,144.5835418701172,,97.47156524658203,,35917.9453125,,17.750150680541992,,0.50390625,,37047.32421875,,37047.32421875,,0.49609375,,256.0,,0.34375,,0.3115179240703583,,0.00390625,,,,,,,,,,,,,,
0,2099,,-0.2607523798942566,,977.3994750976562,,2546.247314453125,,8.0,,3.281874656677246,,0.0,,3.281874656677246,,2222.16650390625,,491.9233703613281,,269.906982421875,,120.15119934082031,,1568.8477783203125,,2.813133478164673,,0.47265625,,2549.529296875,,2549.529296875,,0.52734375,,256.0,,0.31640625,,0.3235134780406952,,0.0,,,,,,,,,,,,,,
0,2149,,-0.2524651885032654,,919.039794921875,,2439.486328125,,8.0,,3.016392946243286,,0.25,,3.016392946243286,,2328.73779296875,,400.34765625,,210.673095703125,,106.86561584472656,,1520.4464111328125,,-3.480727195739746,,0.49609375,,2442.502685546875,,2442.502685546875,,0.50390625,,256.0,,0.326171875,,0.3196670413017273,,0.0,,,,,,,,,,,,,,
0,2199,,-0.25511035323143005,,980.1724853515625,,3837.78564453125,,8.0,,3.1528196334838867,,0.125,,3.1528196334838867,,2384.37646484375,,252.4132080078125,,183.4364013671875,,103.9211196899414,,2857.613037109375,,-14.38755989074707,,0.48046875,,3840.9384765625,,3840.9384765625,,0.51953125,,256.0,,0.36328125,,0.31117135286331177,,0.0,,,,,,,,,,,,,,
0,2249,,-0.2594754099845886,,1037.7158203125,,29282.015625,,8.0,,3.2330169677734375,,0.0,,3.2330169677734375,,2421.630126953125,,265.9950256347656,,226.2220458984375,,109.1255111694336,,28244.298828125,,5.937958240509033,,0.46875,,29285.248046875,,29285.248046875,,0.53125,,256.0,,0.25390625,,0.32597869634628296,,0.0078125,,,,,,,,,,,,,,
0,2299,,-0.2736032009124756,,972.8845825195312,,3244.11328125,,8.0,,3.204585075378418,,0.0,,3.204585075378418,,2051.4150390625,,673.1256103515625,,250.88442993164062,,130.39637756347656,,2271.228759765625,,-2.9335098266601562,,0.47265625,,3247.31787109375,,3247.31787109375,,0.52734375,,256.0,,0.2255859375,,0.22298578917980194,,0.0,,,,,,,,,,,,,,
0,2349,,-0.2537100911140442,,980.0784912109375,,2967.513671875,,8.0,,3.091360092163086,,0.0,,3.091360092163086,,2382.609375,,342.3421936035156,,219.9588623046875,,121.0299072265625,,1987.4351806640625,,-0.8190647959709167,,0.51171875,,2970.60498046875,,2970.60498046875,,0.48828125,,256.0,,0.2275390625,,0.19645968079566956,,0.00390625,,,,,,,,,,,,,,
0,2399,,-0.26291388273239136,,915.2103271484375,,3431.49951171875,,8.0,,3.1136765480041504,,0.0,,3.1136765480041504,,2210.0703125,,367.7374572753906,,257.9425048828125,,119.36026000976562,,2516.289306640625,,-5.108116149902344,,0.51171875,,3434.61328125,,3434.61328125,,0.48828125,,256.0,,0.30859375,,0.29175424575805664,,0.0,,,,,,,,,,,,,,
0,2449,,-0.2700604796409607,,1447.620849609375,,48458.9296875,,8.0,,3.1573634147644043,,0.0,,3.1573634147644043,,2263.3662109375,,495.56109619140625,,240.36672973632812,,119.400146484375,,47011.30859375,,21.048561096191406,,0.484375,,48462.0859375,,48462.0859375,,0.515625,,256.0,,0.337890625,,0.28897595405578613,,0.01171875,,,,,,,,,,,,,,
0,2499,,-0.2734123468399048,,1474.8792724609375,,89795.5078125,,8.0,,3.0201590061187744,,0.125,,3.0201590061187744,,2054.29931640625,,337.23980712890625,,353.2357177734375,,65.5694808959961,,88320.625,,41.26008224487305,,0.44921875,,89798.53125,,89798.53125,,0.55078125,,256.0,,0.326171875,,0.3121221959590912,,0.01171875,,,,,,,,,,,,,,
0,2549,,-0.24770498275756836,,1671.23681640625,,134652.6875,,8.0,,3.2149558067321777,,0.0,,3.2149558067321777,,2336.171630859375,,171.84890747070312,,241.471435546875,,138.74581909179688,,132981.453125,,40.77641296386719,,0.5078125,,134655.90625,,134655.90625,,0.4921875,,256.0,,0.373046875,,0.3403674066066742,,0.01171875,,,,,,,,,,,,,,
0,2599,,-0.26353251934051514,,1731.362060546875,,116742.703125,,8.0,,3.1658496856689453,,0.0,,3.1658496856689453,,2180.021484375,,187.25723266601562,,253.67654418945312,,119.44294738769531,,115011.34375,,50.84695053100586,,0.52734375,,116745.8671875,,116745.8671875,,0.47265625,,256.0,,0.314453125,,0.3194541037082672,,0.01171875,,,,,,,,,,,,,,
0,2649,,-0.2634647488594055,,950.1932983398438,,3383.5087890625,,8.0,,2.955470085144043,,0.0,,2.955470085144043,,2367.032958984375,,624.619384765625,,223.9468994140625,,136.20814514160156,,2433.3154296875,,-2.574822425842285,,0.5,,3386.46435546875,,3386.46435546875,,0.5,,256.0,,0.189453125,,0.20248810946941376,,0.0,,,,,,,,,,,,,,
0,2699,,-0.25269660353660583,,1134.12841796875,,39314.3671875,,8.0,,3.116837739944458,,0.125,,3.116837739944458,,2261.51025390625,,545.441650390625,,236.89471435546875,,107.67960357666016,,38180.23828125,,16.679719924926758,,0.4609375,,39317.484375,,39317.484375,,0.5390625,,256.0,,0.294921875,,0.2680443227291107,,0.00390625,,,,,,,,,,,,,,
0,2749,,-0.2690165936946869,,1080.082763671875,,29964.41015625,,8.0,,3.281867027282715,,0.0,,3.281867027282715,,2298.4970703125,,442.99139404296875,,241.23458862304688,,133.0101776123047,,28884.328125,,10.323003768920898,,0.5,,29967.69140625,,29967.69140625,,0.5,,256.0,,0.158203125,,0.22125642001628876,,0.00390625,,,,,,,,,,,,,,
0,2799,,-0.2568179965019226,,990.0305786132812,,3008.710693359375,,8.0,,3.195754051208496,,0.25,,3.195754051208496,,2286.86962890625,,336.8078918457031,,250.48866271972656,,133.57907104492188,,2018.6800537109375,,-5.112231254577637,,0.49609375,,3011.906494140625,,3011.906494140625,,0.50390625,,256.0,,0.25390625,,0.23247306048870087,,0.00390625,,,,,,,,,,,,,,
0,2849,,-0.25787004828453064,,1064.6859130859375,,2961.734619140625,,8.0,,3.2578132152557373,,0.0,,3.2578132152557373,,2279.8916015625,,546.0694580078125,,235.3433837890625,,140.97579956054688,,1897.0487060546875,,-1.8640233278274536,,0.51953125,,2964.992431640625,,2964.992431640625,,0.48046875,,256.0,,0.2451171875,,0.2234581708908081,,0.00390625,,,,,,,,,,,,,,
0,2899,,-0.2661842107772827,,992.8882446289062,,3330.638916015625,,8.0,,3.273965835571289,,0.0,,3.273965835571289,,2224.69580078125,,482.099365234375,,219.35308837890625,,131.79061889648438,,2337.750732421875,,-3.019352912902832,,0.49609375,,3333.912841796875,,3333.912841796875,,0.50390625,,256.0,,0.2294921875,,0.283258855342865,,0.00390625,,,,,,,,,,,,,,
0,2949,,-0.25294625759124756,,1302.412109375,,66728.1640625,,8.0,,3.033140182495117,,0.0,,3.033140182495117,,2247.21875,,346.6927795410156,,255.13502502441406,,112.29059600830078,,65425.75390625,,22.963533401489258,,0.5,,66731.1953125,,66731.1953125,,0.5,,256.0,,0.2177734375,,0.19484341144561768,,0.0078125,,,,,,,,,,,,,,
0,2999,,-0.26737773418426514,,929.8682250976562,,2977.8330078125,,8.0,,3.3366241455078125,,0.0,,3.3366241455078125,,1925.8602294921875,,517.6035766601562,,288.7915344238281,,102.01454162597656,,2047.9647216796875,,-5.06906270980835,,0.54296875,,2981.169677734375,,2981.169677734375,,0.45703125,,256.0,,0.2431640625,,0.19952741265296936,,0.0,,,,,,,,,,,,,,
0,3049,,-0.256752610206604,,1104.2607421875,,40851.40234375,,8.0,,3.0954198837280273,,0.25,,3.0954198837280273,,2297.328125,,531.9872436523438,,225.0206298828125,,110.09821319580078,,39747.140625,,14.570512771606445,,0.48046875,,40854.49609375,,40854.49609375,,0.51953125,,256.0,,0.2314453125,,0.2491339147090912,,0.00390625,,,,,,,,,,,,,,
0,3099,,-0.27044305205345154,,1153.8194580078125,,2940.498046875,,8.0,,3.1874003410339355,,0.25,,3.1874003410339355,,1904.9271240234375,,474.969970703125,,305.6063537597656,,119.2159423828125,,1786.678466796875,,2.0723910331726074,,0.484375,,2943.685546875,,2943.685546875,,0.515625,,256.0,,0.3515625,,0.30103492736816406,,0.0078125,,,,,,,,,,,,,,
0,3149,,-0.26275572180747986,,1108.1038818359375,,35145.91015625,,8.0,,3.2724273204803467,,0.0,,3.2724273204803467,,2216.003173828125,,323.43951416015625,,248.7431640625,,145.02479553222656,,34037.8046875,,15.330233573913574,,0.515625,,35149.18359375,,35149.18359375,,0.484375,,256.0,,0.3125,,0.27429458498954773,,0.0078125,,,,,,,,,,,,,,
0,3199,,-0.26494908332824707,,985.3848266601562,,3615.416748046875,,8.0,,3.116708755493164,,0.25,,3.116708755493164,,2335.952392578125,,388.6723937988281,,253.70407104492188,,110.92992401123047,,2630.031982421875,,-10.558656692504883,,0.51171875,,3618.533447265625,,3618.533447265625,,0.48828125,,256.0,,0.287109375,,0.25909653306007385,,0.00390625,,,,,,,,,,,,,,
0,3249,,-0.25623053312301636,,1588.796142578125,,123005.40625,,8.0,,3.1081910133361816,,0.25,,3.1081910133361816,,2340.672119140625,,381.0796203613281,,264.2781982421875,,89.31094360351562,,121416.609375,,48.35911560058594,,0.515625,,123008.515625,,123008.515625,,0.484375,,256.0,,0.2578125,,0.24114148318767548,,0.015625,,,,,,,,,,,,,,
0,3299,,-0.25010401010513306,,1138.1103515625,,27308.6328125,,8.0,,3.0140480995178223,,0.125,,3.0140480995178223,,2422.6279296875,,208.5157012939453,,246.23468017578125,,127.62651824951172,,26170.521484375,,7.09022855758667,,0.5546875,,27311.646484375,,27311.646484375,,0.4453125,,256.0,,0.2412109375,,0.25748178362846375,,0.00390625,,,,,,,,,,,,,,
