epoch,step,train/c4_total_loss_epoch,train/c4_total_loss_step,train/f_online_ghost_alignment_mse_epoch,train/f_online_ghost_alignment_mse_step,train/goal_projection_loss_epoch,train/goal_projection_loss_step,train/goal_task_fraction_epoch,train/goal_task_fraction_step,train/loss_epoch,train/loss_step,train/prediction_mean_epoch,train/prediction_mean_step,train/random_task_fraction_epoch,train/random_task_fraction_step,train/td_pairs_epoch,train/td_pairs_step,train/td_target_mean_epoch,train/td_target_mean_step,train/terminal_fraction_epoch,train/terminal_fraction_step,train/vector_td_loss_epoch,train/vector_td_loss_step,validation/c4_total_loss,validation/f_online_ghost_alignment_mse,validation/goal_projection_loss,validation/goal_task_fraction,validation/loss,validation/prediction_mean,validation/random_task_fraction,validation/td_pairs,validation/td_target_mean,validation/terminal_fraction,validation/vector_td_loss
2,36599,,13802.865234375,,0.004853894002735615,,12042.599609375,,0.48046875,,13802.865234375,,0.625,,0.51953125,,256.0,,0.6798793077468872,,0.0,,1760.26513671875,,,,,,,,,,,
2,36649,,11587.56640625,,0.005008506588637829,,9777.119140625,,0.4921875,,11587.56640625,,0.69921875,,0.5078125,,256.0,,0.659692645072937,,0.0,,1810.4476318359375,,,,,,,,,,,
2,36699,,55925.18359375,,0.004482845310121775,,53716.203125,,0.51171875,,55925.18359375,,0.7421875,,0.48828125,,256.0,,0.7197577357292175,,0.0078125,,2208.98193359375,,,,,,,,,,,
2,36749,,17027.5703125,,0.004752871580421925,,15188.9111328125,,0.46875,,17027.5703125,,0.7578125,,0.53125,,256.0,,0.728474497795105,,0.0,,1838.6591796875,,,,,,,,,,,
2,36799,,18092.626953125,,0.004610038362443447,,16028.56640625,,0.5234375,,18092.626953125,,0.83984375,,0.4765625,,256.0,,0.7694193124771118,,0.0078125,,2064.060546875,,,,,,,,,,,
2,36849,,65727.7578125,,0.004727570805698633,,63542.328125,,0.47265625,,65727.7578125,,0.69921875,,0.52734375,,256.0,,0.690201997756958,,0.00390625,,2185.432373046875,,,,,,,,,,,
2,36899,,15178.3916015625,,0.0046852147206664085,,13471.07421875,,0.4921875,,15178.3916015625,,0.60546875,,0.5078125,,256.0,,0.6512793898582458,,0.0,,1707.317626953125,,,,,,,,,,,
2,36949,,19649.982421875,,0.004522509407252073,,17489.099609375,,0.55078125,,19649.982421875,,0.66015625,,0.44921875,,256.0,,0.5927960872650146,,0.0078125,,2160.88232421875,,,,,,,,,,,
2,36999,,52556.35546875,,0.00462696049362421,,50100.5859375,,0.52734375,,52556.35546875,,0.66796875,,0.47265625,,256.0,,0.6627558469772339,,0.01171875,,2455.770263671875,,,,,,,,,,,
2,37049,,14074.986328125,,0.004859434440732002,,12227.947265625,,0.56640625,,14074.986328125,,0.71875,,0.43359375,,256.0,,0.6399828791618347,,0.0,,1847.0390625,,,,,,,,,,,
2,37099,,17477.19140625,,0.00512335542589426,,15666.7890625,,0.5234375,,17477.19140625,,0.76171875,,0.4765625,,256.0,,0.730179488658905,,0.0,,1810.40283203125,,,,,,,,,,,
2,37149,,16623.630859375,,0.005318254232406616,,14793.5322265625,,0.49609375,,16623.630859375,,0.83203125,,0.50390625,,256.0,,0.8434797525405884,,0.0,,1830.098388671875,,,,,,,,,,,
2,37199,,14763.037109375,,0.00508136348798871,,12882.01171875,,0.5,,14763.037109375,,0.83984375,,0.5,,256.0,,0.800989031791687,,0.0,,1881.0252685546875,,,,,,,,,,,
2,37249,,69723.3515625,,0.00453174440190196,,67398.125,,0.5078125,,69723.3515625,,0.7734375,,0.4921875,,256.0,,0.747077465057373,,0.00390625,,2325.225830078125,,,,,,,,,,,
2,37299,,82681.203125,,0.004535317420959473,,80422.7890625,,0.5625,,82681.203125,,0.71484375,,0.4375,,256.0,,0.6854944229125977,,0.0078125,,2258.413330078125,,,,,,,,,,,
2,37349,,122237.0390625,,0.004724632948637009,,119612.9765625,,0.5,,122237.0390625,,0.75,,0.5,,256.0,,0.701144814491272,,0.015625,,2624.0595703125,,,,,,,,,,,
2,37399,,14727.2783203125,,0.004595869220793247,,12922.5615234375,,0.4921875,,14727.2783203125,,0.82421875,,0.5078125,,256.0,,0.7780662775039673,,0.00390625,,1804.7171630859375,,,,,,,,,,,
2,37449,,64360.3046875,,0.00510211568325758,,62154.21875,,0.51953125,,64360.3046875,,0.69921875,,0.48046875,,256.0,,0.608254075050354,,0.00390625,,2206.0859375,,,,,,,,,,,
2,37499,,129128.328125,,0.004958055447787046,,126577.3984375,,0.53125,,129128.328125,,0.69140625,,0.46875,,256.0,,0.6328848004341125,,0.0078125,,2550.9267578125,,,,,,,,,,,
2,37549,,13191.1708984375,,0.005212779622524977,,11454.1669921875,,0.46484375,,13191.1708984375,,0.68359375,,0.53515625,,256.0,,0.6469213366508484,,0.0,,1737.00390625,,,,,,,,,,,
2,37599,,51244.28515625,,0.005699309520423412,,49152.42578125,,0.50390625,,51244.28515625,,0.54296875,,0.49609375,,256.0,,0.562079906463623,,0.00390625,,2091.860595703125,,,,,,,,,,,
2,37649,,14914.865234375,,0.005399629473686218,,12516.328125,,0.484375,,14914.865234375,,0.83203125,,0.515625,,256.0,,0.7376526594161987,,0.0078125,,2398.537353515625,,,,,,,,,,,
2,37699,,13963.978515625,,0.005067356862127781,,12302.16015625,,0.5390625,,13963.978515625,,0.77734375,,0.4609375,,256.0,,0.740788459777832,,0.0,,1661.818115234375,,,,,,,,,,,
2,37749,,15316.5732421875,,0.004481303505599499,,13678.9658203125,,0.5234375,,15316.5732421875,,0.83203125,,0.4765625,,256.0,,0.7973102927207947,,0.0,,1637.607177734375,,,,,,,,,,,
2,37799,,76100.9609375,,0.004875417798757553,,73213.375,,0.4609375,,76100.9609375,,0.70703125,,0.5390625,,256.0,,0.6870514154434204,,0.01171875,,2887.5869140625,,,,,,,,,,,
2,37849,,18148.98046875,,0.0046286797150969505,,16446.1640625,,0.4921875,,18148.98046875,,0.7421875,,0.5078125,,256.0,,0.750422477722168,,0.0,,1702.81591796875,,,,,,,,,,,
2,37899,,102146.7890625,,0.005173364654183388,,99854.9375,,0.4921875,,102146.7890625,,0.6171875,,0.5078125,,256.0,,0.6147011518478394,,0.0078125,,2291.853515625,,,,,,,,,,,
2,37949,,56853.26953125,,0.005049486644566059,,54705.83203125,,0.51171875,,56853.26953125,,0.72265625,,0.48828125,,256.0,,0.7153927087783813,,0.00390625,,2147.4365234375,,,,,,,,,,,
2,37999,,99080.21875,,0.0049559855833649635,,96832.7578125,,0.48046875,,99080.21875,,0.75390625,,0.51953125,,256.0,,0.7320998907089233,,0.01171875,,2247.462890625,,,,,,,,,,,
2,38049,,46714.44921875,,0.005094657186418772,,44594.0390625,,0.51953125,,46714.44921875,,0.6953125,,0.48046875,,256.0,,0.6246659755706787,,0.0078125,,2120.410400390625,,,,,,,,,,,
2,38099,,17040.37890625,,0.0053159017115831375,,15151.4375,,0.53125,,17040.37890625,,0.8515625,,0.46875,,256.0,,0.8024610280990601,,0.00390625,,1888.941162109375,,,,,,,,,,,
2,38149,,69637.703125,,0.004730589222162962,,67540.1875,,0.42578125,,69637.703125,,0.6015625,,0.57421875,,256.0,,0.6432490944862366,,0.0078125,,2097.512939453125,,,,,,,,,,,
2,38199,,52079.5234375,,0.005122470203787088,,49724.85546875,,0.5234375,,52079.5234375,,0.9453125,,0.4765625,,256.0,,0.90179842710495,,0.0078125,,2354.669677734375,,,,,,,,,,,
2,38249,,57573.50390625,,0.004886855836957693,,55379.8203125,,0.4921875,,57573.50390625,,0.765625,,0.5078125,,256.0,,0.757339596748352,,0.00390625,,2193.68408203125,,,,,,,,,,,
2,38299,,188715.0,,0.004626763053238392,,185563.703125,,0.53515625,,188715.0,,0.703125,,0.46484375,,256.0,,0.7302103042602539,,0.015625,,3151.302734375,,,,,,,,,,,
2,38349,,107183.2109375,,0.005095161031931639,,104786.15625,,0.58984375,,107183.2109375,,0.8671875,,0.41015625,,256.0,,0.7822462320327759,,0.0078125,,2397.056640625,,,,,,,,,,,
2,38387,,,,,,,,,,,,,,,,,,,,,,,19105.3359375,0.004860734101384878,17289.466796875,0.4998077154159546,19105.3359375,0.7286211252212524,0.5001922845840454,255.98416137695312,0.7300140261650085,0.0010014981962740421,1815.8531494140625
2,38387,45670.171875,,0.004854409024119377,,43526.640625,,0.49988675117492676,,45670.171875,,0.7678987979888916,,0.5001132488250732,,256.0,,0.7407401204109192,,0.005099249538034201,,2143.459716796875,,,,,,,,,,,,
3,38399,,64462.09765625,,0.004697143565863371,,62444.5625,,0.48828125,,64462.09765625,,0.60546875,,0.51171875,,256.0,,0.6541978716850281,,0.00390625,,2017.5352783203125,,,,,,,,,,,
3,38449,,56982.12890625,,0.00468625221401453,,54997.671875,,0.51953125,,56982.12890625,,0.859375,,0.48046875,,256.0,,0.8165104389190674,,0.00390625,,1984.455810546875,,,,,,,,,,,
3,38499,,14964.5283203125,,0.004957004450261593,,13219.384765625,,0.52734375,,14964.5283203125,,0.7109375,,0.47265625,,256.0,,0.654434084892273,,0.0,,1745.1435546875,,,,,,,,,,,
3,38549,,105024.7421875,,0.004906387999653816,,102516.9296875,,0.58203125,,105024.7421875,,0.82421875,,0.41796875,,256.0,,0.7751619219779968,,0.01171875,,2507.8134765625,,,,,,,,,,,
3,38599,,21196.130859375,,0.004772070795297623,,19126.45703125,,0.5,,21196.130859375,,0.76171875,,0.5,,256.0,,0.7597712874412537,,0.00390625,,2069.67431640625,,,,,,,,,,,
3,38649,,77417.609375,,0.005039760377258062,,75134.3828125,,0.515625,,77417.609375,,0.6953125,,0.484375,,256.0,,0.6935007572174072,,0.0078125,,2283.224609375,,,,,,,,,,,
3,38699,,15653.1015625,,0.0045165796764194965,,13290.29296875,,0.49609375,,15653.1015625,,0.78515625,,0.50390625,,256.0,,0.7852126359939575,,0.01171875,,2362.80908203125,,,,,,,,,,,
3,38749,,19546.953125,,0.004836568608880043,,17722.87890625,,0.50390625,,19546.953125,,0.81640625,,0.49609375,,256.0,,0.7768323421478271,,0.0,,1824.07421875,,,,,,,,,,,
3,38799,,17765.771484375,,0.005463870242238045,,16065.1884765625,,0.5546875,,17765.771484375,,0.75,,0.4453125,,256.0,,0.7293570041656494,,0.0,,1700.582275390625,,,,,,,,,,,
3,38849,,16439.671875,,0.00493016978725791,,14490.6962890625,,0.46484375,,16439.671875,,0.9140625,,0.53515625,,256.0,,0.8278329372406006,,0.0078125,,1948.9764404296875,,,,,,,,,,,
3,38899,,18554.951171875,,0.004754830151796341,,16505.46875,,0.4609375,,18554.951171875,,0.78515625,,0.5390625,,256.0,,0.6408119201660156,,0.00390625,,2049.48291015625,,,,,,,,,,,
3,38949,,65223.07421875,,0.004873460158705711,,62992.85546875,,0.50390625,,65223.07421875,,0.8828125,,0.49609375,,256.0,,0.8790963888168335,,0.00390625,,2230.218505859375,,,,,,,,,,,
3,38999,,50623.2890625,,0.004962265025824308,,48698.7109375,,0.46484375,,50623.2890625,,0.68359375,,0.53515625,,256.0,,0.6569662690162659,,0.00390625,,1924.57763671875,,,,,,,,,,,
3,39049,,13025.74609375,,0.004526726435869932,,11138.4521484375,,0.546875,,13025.74609375,,0.734375,,0.453125,,256.0,,0.7337316274642944,,0.00390625,,1887.2938232421875,,,,,,,,,,,
3,39099,,17436.876953125,,0.004770378582179546,,15412.490234375,,0.453125,,17436.876953125,,0.7890625,,0.546875,,256.0,,0.6737420558929443,,0.00390625,,2024.385986328125,,,,,,,,,,,
3,39149,,20344.998046875,,0.004539798013865948,,18421.599609375,,0.44140625,,20344.998046875,,0.8984375,,0.55859375,,256.0,,0.8680047392845154,,0.0,,1923.3984375,,,,,,,,,,,
3,39199,,18166.9765625,,0.005139407701790333,,16196.962890625,,0.4921875,,18166.9765625,,0.73828125,,0.5078125,,256.0,,0.7337047457695007,,0.00390625,,1970.0140380859375,,,,,,,,,,,
3,39249,,48432.51171875,,0.004954309668391943,,46418.796875,,0.53125,,48432.51171875,,0.71484375,,0.46875,,256.0,,0.6995948553085327,,0.0078125,,2013.7158203125,,,,,,,,,,,
3,39299,,64354.8359375,,0.004361479543149471,,61738.39453125,,0.484375,,64354.8359375,,0.8984375,,0.515625,,256.0,,0.8381571769714355,,0.015625,,2616.443359375,,,,,,,,,,,
3,39349,,59232.671875,,0.004608687944710255,,57241.37890625,,0.52734375,,59232.671875,,0.6640625,,0.47265625,,256.0,,0.6657599210739136,,0.00390625,,1991.293701171875,,,,,,,,,,,
3,39399,,11634.2431640625,,0.004531150683760643,,9937.115234375,,0.48828125,,11634.2431640625,,0.671875,,0.51171875,,256.0,,0.7246803045272827,,0.0,,1697.128173828125,,,,,,,,,,,
3,39449,,14443.1748046875,,0.005186689551919699,,12679.5771484375,,0.52734375,,14443.1748046875,,0.7421875,,0.47265625,,256.0,,0.645563006401062,,0.0,,1763.597900390625,,,,,,,,,,,
3,39499,,162569.796875,,0.005406937561929226,,159337.375,,0.51171875,,162569.796875,,0.61328125,,0.48828125,,256.0,,0.5724325180053711,,0.015625,,3232.419921875,,,,,,,,,,,
3,39549,,15599.392578125,,0.005077437497675419,,13839.0546875,,0.4609375,,15599.392578125,,0.7734375,,0.5390625,,256.0,,0.7719347476959229,,0.00390625,,1760.33837890625,,,,,,,,,,,
3,39599,,63678.87109375,,0.004964401945471764,,61562.7734375,,0.49609375,,63678.87109375,,0.69140625,,0.50390625,,256.0,,0.6811563372612,,0.00390625,,2116.099365234375,,,,,,,,,,,
3,39649,,17184.62109375,,0.005009487271308899,,15429.1962890625,,0.45703125,,17184.62109375,,0.58984375,,0.54296875,,256.0,,0.521276593208313,,0.0,,1755.42529296875,,,,,,,,,,,
3,39699,,69754.6875,,0.0050109694711863995,,67624.953125,,0.4375,,69754.6875,,0.60546875,,0.5625,,256.0,,0.6320619583129883,,0.00390625,,2129.737548828125,,,,,,,,,,,
3,39749,,14808.2744140625,,0.005228671245276928,,13091.7666015625,,0.4375,,14808.2744140625,,0.78125,,0.5625,,256.0,,0.7000932693481445,,0.00390625,,1716.508056640625,,,,,,,,,,,
3,39799,,56891.8359375,,0.0045883627608418465,,54657.55078125,,0.5546875,,56891.8359375,,0.74609375,,0.4453125,,256.0,,0.6729768514633179,,0.0078125,,2234.28369140625,,,,,,,,,,,
3,39849,,135877.265625,,0.004745816346257925,,133448.421875,,0.50390625,,135877.265625,,0.6328125,,0.49609375,,256.0,,0.6358122229576111,,0.01171875,,2428.849609375,,,,,,,,,,,
3,39899,,18993.513671875,,0.0053007579408586025,,17116.607421875,,0.5234375,,18993.513671875,,0.72265625,,0.4765625,,256.0,,0.6788320541381836,,0.00390625,,1876.905517578125,,,,,,,,,,,
3,39949,,14058.365234375,,0.004888481926172972,,12391.974609375,,0.53515625,,14058.365234375,,0.76953125,,0.46484375,,256.0,,0.7508546710014343,,0.0,,1666.3909912109375,,,,,,,,,,,
3,39999,,16350.8642578125,,0.0047576455399394035,,14530.185546875,,0.50390625,,16350.8642578125,,0.48828125,,0.49609375,,256.0,,0.4819762706756592,,0.00390625,,1820.6790771484375,,,,,,,,,,,
3,40049,,49498.171875,,0.005735293030738831,,47416.48828125,,0.5,,49498.171875,,0.86328125,,0.5,,256.0,,0.8251583576202393,,0.0078125,,2081.68212890625,,,,,,,,,,,
3,40099,,16162.93359375,,0.004764023702591658,,14189.193359375,,0.51953125,,16162.93359375,,0.77734375,,0.48046875,,256.0,,0.7067356109619141,,0.0078125,,1973.740478515625,,,,,,,,,,,
3,40149,,15608.1787109375,,0.004749968647956848,,13847.470703125,,0.5234375,,15608.1787109375,,0.66015625,,0.4765625,,256.0,,0.6775771379470825,,0.0,,1760.7081298828125,,,,,,,,,,,
3,40199,,54352.79296875,,0.004670692142099142,,52180.73046875,,0.46875,,54352.79296875,,0.74609375,,0.53125,,256.0,,0.7789289951324463,,0.00390625,,2172.062255859375,,,,,,,,,,,
3,40249,,12662.87109375,,0.004705674946308136,,10960.3701171875,,0.49609375,,12662.87109375,,0.734375,,0.50390625,,256.0,,0.6514237523078918,,0.0,,1702.5009765625,,,,,,,,,,,
3,40299,,98924.2890625,,0.004504719749093056,,96648.4765625,,0.4765625,,98924.2890625,,0.71875,,0.5234375,,256.0,,0.7079882025718689,,0.0078125,,2275.813232421875,,,,,,,,,,,
3,40349,,67073.0234375,,0.004782562609761953,,64703.6875,,0.48828125,,67073.0234375,,0.70703125,,0.51171875,,256.0,,0.6372175216674805,,0.01171875,,2369.33740234375,,,,,,,,,,,
3,40399,,18348.646484375,,0.005492262542247772,,16510.291015625,,0.53125,,18348.646484375,,0.6484375,,0.46875,,256.0,,0.6348909139633179,,0.0,,1838.355712890625,,,,,,,,,,,
3,40449,,66013.6484375,,0.004656478296965361,,63633.46484375,,0.4765625,,66013.6484375,,0.5078125,,0.5234375,,256.0,,0.5533734560012817,,0.01171875,,2380.18310546875,,,,,,,,,,,
3,40499,,14369.0322265625,,0.0053774286061525345,,12592.6103515625,,0.46484375,,14369.0322265625,,0.62109375,,0.53515625,,256.0,,0.5890891551971436,,0.0,,1776.421630859375,,,,,,,,,,,
3,40549,,46839.00390625,,0.0047281887382268906,,44948.015625,,0.49609375,,46839.00390625,,0.6328125,,0.50390625,,256.0,,0.6332019567489624,,0.00390625,,1890.986572265625,,,,,,,,,,,
3,40599,,13458.7861328125,,0.005188163369894028,,11611.3203125,,0.4921875,,13458.7861328125,,0.7265625,,0.5078125,,256.0,,0.6191103458404541,,0.0,,1847.4654541015625,,,,,,,,,,,
3,40649,,58868.0078125,,0.004886348731815815,,56851.3671875,,0.484375,,58868.0078125,,0.76171875,,0.515625,,256.0,,0.7067193984985352,,0.00390625,,2016.638671875,,,,,,,,,,,
3,40699,,15777.5751953125,,0.005164502654224634,,14011.5234375,,0.49609375,,15777.5751953125,,0.80078125,,0.50390625,,256.0,,0.6700586080551147,,0.0,,1766.052001953125,,,,,,,,,,,
3,40749,,61856.80859375,,0.005234445910900831,,59808.6796875,,0.484375,,61856.80859375,,0.8046875,,0.515625,,256.0,,0.7886444330215454,,0.00390625,,2048.12939453125,,,,,,,,,,,
3,40799,,59935.3203125,,0.005235940217971802,,57933.75,,0.51171875,,59935.3203125,,0.640625,,0.48828125,,256.0,,0.5938200354576111,,0.00390625,,2001.57080078125,,,,,,,,,,,
3,40849,,82912.375,,0.004662958439439535,,80679.2265625,,0.484375,,82912.375,,0.80078125,,0.515625,,256.0,,0.7762295603752136,,0.00390625,,2233.14990234375,,,,,,,,,,,
3,40899,,70510.2265625,,0.0053348541259765625,,68495.0234375,,0.4921875,,70510.2265625,,0.73828125,,0.5078125,,256.0,,0.7081060409545898,,0.00390625,,2015.2059326171875,,,,,,,,,,,
3,40949,,63912.86328125,,0.004827064462006092,,61698.8046875,,0.51953125,,63912.86328125,,0.7421875,,0.48046875,,256.0,,0.7213640213012695,,0.00390625,,2214.0576171875,,,,,,,,,,,
3,40999,,16504.759765625,,0.004706911742687225,,14777.4404296875,,0.51171875,,16504.759765625,,0.60546875,,0.48828125,,256.0,,0.6177207827568054,,0.0,,1727.31884765625,,,,,,,,,,,
3,41049,,41928.12109375,,0.005145865958184004,,39945.6875,,0.57421875,,41928.12109375,,0.61328125,,0.42578125,,256.0,,0.620353639125824,,0.00390625,,1982.432861328125,,,,,,,,,,,
3,41099,,17385.45703125,,0.005377584137022495,,15574.7880859375,,0.4765625,,17385.45703125,,0.609375,,0.5234375,,256.0,,0.5545510053634644,,0.0,,1810.669921875,,,,,,,,,,,
3,41149,,14712.208984375,,0.006500016897916794,,12696.0712890625,,0.453125,,14712.208984375,,0.7421875,,0.546875,,256.0,,0.6688694953918457,,0.00390625,,2016.1376953125,,,,,,,,,,,
3,41199,,51645.06640625,,0.004856339190155268,,49318.66015625,,0.49609375,,51645.06640625,,0.57421875,,0.50390625,,256.0,,0.5874345302581787,,0.01171875,,2326.40478515625,,,,,,,,,,,
3,41249,,57694.62109375,,0.004983860068023205,,55752.44921875,,0.4921875,,57694.62109375,,0.69140625,,0.5078125,,256.0,,0.6940129995346069,,0.00390625,,1942.170654296875,,,,,,,,,,,
3,41299,,56093.6875,,0.004618433304131031,,54190.65625,,0.484375,,56093.6875,,0.6484375,,0.515625,,256.0,,0.7139720916748047,,0.00390625,,1903.0306396484375,,,,,,,,,,,
3,41349,,19332.244140625,,0.004862384870648384,,17543.021484375,,0.52734375,,19332.244140625,,0.875,,0.47265625,,256.0,,0.8757686018943787,,0.0,,1789.2222900390625,,,,,,,,,,,
3,41399,,64560.26171875,,0.004969773814082146,,62367.50390625,,0.48828125,,64560.26171875,,0.6953125,,0.51171875,,256.0,,0.5916305780410767,,0.01171875,,2192.756591796875,,,,,,,,,,,
3,41449,,94244.3671875,,0.004874727688729763,,91887.9296875,,0.49609375,,94244.3671875,,0.8203125,,0.50390625,,256.0,,0.6978820562362671,,0.0078125,,2356.4384765625,,,,,,,,,,,
3,41499,,51696.77734375,,0.004978910554200411,,49774.75390625,,0.51171875,,51696.77734375,,0.62109375,,0.48828125,,256.0,,0.6287126541137695,,0.00390625,,1922.0224609375,,,,,,,,,,,
3,41549,,60116.703125,,0.0047602578997612,,58217.82421875,,0.44921875,,60116.703125,,0.7421875,,0.55078125,,256.0,,0.6894487738609314,,0.00390625,,1898.880615234375,,,,,,,,,,,
3,41599,,18973.44921875,,0.004974857904016972,,16819.765625,,0.53125,,18973.44921875,,0.6875,,0.46875,,256.0,,0.6133872270584106,,0.0078125,,2153.68359375,,,,,,,,,,,
3,41649,,73306.140625,,0.0047009470872581005,,71290.703125,,0.49609375,,73306.140625,,0.5625,,0.50390625,,256.0,,0.574118971824646,,0.00390625,,2015.43798828125,,,,,,,,,,,
3,41699,,15508.673828125,,0.0047392169944942,,13855.08203125,,0.4765625,,15508.673828125,,0.66015625,,0.5234375,,256.0,,0.6657624840736389,,0.0,,1653.591796875,,,,,,,,,,,
3,41749,,15913.35546875,,0.00483802892267704,,14255.2880859375,,0.4765625,,15913.35546875,,0.66796875,,0.5234375,,256.0,,0.6728624701499939,,0.0,,1658.06787109375,,,,,,,,,,,
3,41799,,56014.16015625,,0.004548434168100357,,54065.58984375,,0.4765625,,56014.16015625,,0.7734375,,0.5234375,,256.0,,0.7704023718833923,,0.00390625,,1948.5706787109375,,,,,,,,,,,
3,41849,,45216.7265625,,0.004981564357876778,,43251.6015625,,0.5390625,,45216.7265625,,0.63671875,,0.4609375,,256.0,,0.6398665904998779,,0.00390625,,1965.124755859375,,,,,,,,,,,
3,41899,,15888.3046875,,0.004923293367028236,,14142.0029296875,,0.515625,,15888.3046875,,0.625,,0.484375,,256.0,,0.6846246719360352,,0.0,,1746.301513671875,,,,,,,,,,,
3,41949,,15173.1513671875,,0.0045275697484612465,,13213.7021484375,,0.4765625,,15173.1513671875,,0.61328125,,0.5234375,,256.0,,0.7037505507469177,,0.0078125,,1959.4488525390625,,,,,,,,,,,
3,41999,,12172.587890625,,0.004604943096637726,,10518.4921875,,0.49609375,,12172.587890625,,0.67578125,,0.50390625,,256.0,,0.6766810417175293,,0.0,,1654.095458984375,,,,,,,,,,,
3,42049,,97568.0390625,,0.0052338819950819016,,95112.9140625,,0.48828125,,97568.0390625,,0.59765625,,0.51171875,,256.0,,0.5882009267807007,,0.01953125,,2455.121337890625,,,,,,,,,,,
3,42099,,17889.93359375,,0.004575575236231089,,15869.3974609375,,0.4609375,,17889.93359375,,0.640625,,0.5390625,,256.0,,0.6239794492721558,,0.00390625,,2020.537109375,,,,,,,,,,,
3,42149,,77426.15625,,0.00450598681345582,,75020.9921875,,0.52734375,,77426.15625,,0.66796875,,0.47265625,,256.0,,0.6327254772186279,,0.01171875,,2405.162109375,,,,,,,,,,,
3,42199,,16946.5546875,,0.004333375487476587,,15141.400390625,,0.53125,,16946.5546875,,0.66796875,,0.46875,,256.0,,0.6445472240447998,,0.0,,1805.1533203125,,,,,,,,,,,
3,42249,,94495.8203125,,0.00459935050457716,,92158.1484375,,0.55859375,,94495.8203125,,0.625,,0.44140625,,256.0,,0.5551270246505737,,0.0078125,,2337.67138671875,,,,,,,,,,,
3,42299,,14233.169921875,,0.005013159476220608,,12561.0146484375,,0.40234375,,14233.169921875,,0.53515625,,0.59765625,,256.0,,0.5880392789840698,,0.0,,1672.155517578125,,,,,,,,,,,
3,42349,,23693.166015625,,0.0046519264578819275,,21280.296875,,0.48828125,,23693.166015625,,0.5390625,,0.51171875,,256.0,,0.5449357032775879,,0.01171875,,2412.869140625,,,,,,,,,,,
3,42399,,53840.8671875,,0.005008460022509098,,51792.59375,,0.48828125,,53840.8671875,,0.453125,,0.51171875,,256.0,,0.49255597591400146,,0.00390625,,2048.2724609375,,,,,,,,,,,
3,42449,,15741.9111328125,,0.005129113327711821,,13985.1650390625,,0.5234375,,15741.9111328125,,0.765625,,0.4765625,,256.0,,0.7313916683197021,,0.0,,1756.7459716796875,,,,,,,,,,,
3,42499,,15284.119140625,,0.005273692309856415,,13614.806640625,,0.48828125,,15284.119140625,,0.64453125,,0.51171875,,256.0,,0.5807455778121948,,0.0,,1669.31201171875,,,,,,,,,,,
3,42549,,15155.71484375,,0.004786244593560696,,13292.36328125,,0.55859375,,15155.71484375,,0.578125,,0.44140625,,256.0,,0.5729191303253174,,0.0,,1863.351806640625,,,,,,,,,,,
3,42599,,15491.7109375,,0.004733243957161903,,13195.16796875,,0.51171875,,15491.7109375,,0.8046875,,0.48828125,,256.0,,0.7401103973388672,,0.00390625,,2296.542724609375,,,,,,,,,,,
3,42649,,13887.86328125,,0.005179767496883869,,12103.6181640625,,0.453125,,13887.86328125,,0.55078125,,0.546875,,256.0,,0.5717724561691284,,0.0,,1784.24560546875,,,,,,,,,,,
3,42699,,86495.8828125,,0.004849777556955814,,84438.640625,,0.48046875,,86495.8828125,,0.64453125,,0.51953125,,256.0,,0.63847815990448,,0.01171875,,2057.243896484375,,,,,,,,,,,
3,42749,,15043.107421875,,0.004949478432536125,,12861.1015625,,0.453125,,15043.107421875,,0.59765625,,0.546875,,256.0,,0.5859466791152954,,0.01171875,,2182.00537109375,,,,,,,,,,,
3,42799,,20463.41015625,,0.004932638257741928,,18597.064453125,,0.5078125,,20463.41015625,,0.76953125,,0.4921875,,256.0,,0.6462963223457336,,0.0,,1866.345947265625,,,,,,,,,,,
3,42849,,12811.005859375,,0.0045922016724944115,,11056.490234375,,0.52734375,,12811.005859375,,0.5703125,,0.47265625,,256.0,,0.5881698131561279,,0.00390625,,1754.515869140625,,,,,,,,,,,
3,42899,,16243.625,,0.004801244009286165,,14558.185546875,,0.47265625,,16243.625,,0.65625,,0.52734375,,256.0,,0.6228899359703064,,0.0,,1685.43994140625,,,,,,,,,,,
3,42949,,37257.53515625,,0.004679178819060326,,35394.91796875,,0.52734375,,37257.53515625,,0.671875,,0.47265625,,256.0,,0.6384172439575195,,0.00390625,,1862.615966796875,,,,,,,,,,,
3,42999,,52647.66015625,,0.005124695599079132,,50612.625,,0.5078125,,52647.66015625,,0.62890625,,0.4921875,,256.0,,0.5861265659332275,,0.00390625,,2035.033447265625,,,,,,,,,,,
3,43049,,13356.3994140625,,0.005302300211042166,,11473.154296875,,0.4296875,,13356.3994140625,,0.59765625,,0.5703125,,256.0,,0.5549582839012146,,0.00390625,,1883.244873046875,,,,,,,,,,,
3,43099,,58614.234375,,0.004633920267224312,,56254.6484375,,0.51953125,,58614.234375,,0.56640625,,0.48046875,,256.0,,0.5807857513427734,,0.015625,,2359.58740234375,,,,,,,,,,,
3,43149,,53250.234375,,0.0050266459584236145,,51256.859375,,0.546875,,53250.234375,,0.7734375,,0.453125,,256.0,,0.7241153120994568,,0.0078125,,1993.373046875,,,,,,,,,,,
3,43199,,15615.57421875,,0.004995601251721382,,13779.529296875,,0.56640625,,15615.57421875,,0.67578125,,0.43359375,,256.0,,0.6363152265548706,,0.00390625,,1836.04541015625,,,,,,,,,,,
